Tuple,count
"('condition', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('consider', ('India', u'Maharashtra'), '2013-09-02')",2
"('confirmation', ('India', u'Chhattisgarh'), '2013-07-15')",1
"('time', ('India', u'Punjab'), '2013-07-01')",1
"('fever', ('India', u'Assam'), '2013-09-02')",1
"('source', ('India', u'Karnataka'), '2013-08-12')",1
"('incidence', ('India', u'Gujarat'), '2013-07-29')",1
"('arm', ('India', u'Delhi'), '2013-09-09')",1
"('high', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('jacqueline', ('India', u'Karnataka'), '2013-07-01')",1
"('authority', ('India', u'Uttar Pradesh'), '2013-09-02')",1
"('review', ('India', u'Goa'), '2013-07-22')",1
"('approach', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('return', ('India', u'Orissa'), '2013-07-22')",1
"('election', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('probe', ('India', u'Karnataka'), '2013-06-24')",1
"('haryana', ('India', u'Delhi'), '2013-09-09')",1
"('stomach', ('India', u'Uttar Pradesh'), '2013-09-09')",1
"('factory', ('India', u'Punjab'), '2013-04-08')",1
"('syndrome', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('respond', ('India', u'Delhi'), '2013-07-15')",1
"('bondage', ('India', u'Delhi'), '2013-09-09')",1
"('spurt', ('India', u'Maharashtra'), '2013-09-02')",1
"('fisherman', ('India', u'Orissa'), '2013-08-26')",1
"('muzaffarnagar', ('India', u'Uttar Pradesh'), '2013-09-09')",1
"('times', ('India', u'Gujarat'), '2013-09-02')",1
"('bonhomie', ('India', u'Karnataka'), '2013-08-12')",1
"('official', ('India', u'Bihar'), '2013-07-29')",5
"('distribute', ('India', u'Karnataka'), '2013-06-10')",1
"('death', ('India', u'Maharashtra'), '2013-09-09')",3
"('expense', ('India', 'Kerala'), '2013-08-26')",1
"('fever', ('India', u'Maharashtra'), '2013-08-19')",1
"('world', ('India', u'Madhya Pradesh'), '2013-07-15')",1
"('yesterday', ('India', u'Uttaranchal'), '2013-06-24')",1
"('join', ('India', u'Madhya Pradesh'), '2013-07-22')",1
"('parliament', ('India', u'Kerala'), '2013-08-19')",1
"('civic', ('India', u'Maharashtra'), '2013-02-11')",1
"('fountain', ('India', u'Karnataka'), '2013-04-22')",1
"('record', ('India', u'Maharashtra'), '2013-07-29')",2
"('fully', ('India', u'Orissa'), '2013-07-15')",2
"('shatrughan', ('India', u'Maharashtra'), '2013-04-15')",1
"('waste', ('India', u'Karnataka'), '2013-07-15')",1
"('locality', ('India', u'Orissa'), '2013-06-24')",1
"('hatred', ('India', u'Maharashtra'), '2013-07-22')",1
"('form', ('India', u'Gujarat'), '2013-08-19')",1
"('ally', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('virus', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('shrink', ('India', u'Delhi'), '2013-09-09')",1
"('death', ('India', u'Madhya Pradesh'), '2013-09-02')",1
"('another', ('India', u'Karnataka'), '2013-08-19')",1
"('diplomacy', ('India', u'Orissa'), '2013-08-26')",1
"('indoor', ('India', u'Madhya Pradesh'), '2013-09-02')",1
"('explain', ('India', u'Orissa'), '2013-07-15')",1
"('long', ('India', u'Haryana'), '2013-08-19')",1
"('get', ('India', u'Maharashtra'), '2013-09-09')",2
"('bangalore', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('pain', ('India', u'Goa'), '2013-07-15')",1
"('know', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('visit', ('India', u'Andhra Pradesh'), '2013-07-29')",1
"('incidence', ('India', u'Karnataka'), '2013-05-27')",1
"('complain', ('India', u'Orissa'), '2013-07-15')",4
"('price', ('India', u'Delhi'), '2013-09-02')",1
"('incident', ('India', u'Madhya Pradesh'), '2013-07-15')",2
"('midday', ('India', u'Gujarat'), '2013-07-15')",1
"('ignorant', ('India', u'Orissa'), '2013-08-26')",1
"('khan', ('India', u'Karnataka'), '2013-06-10')",1
"('spread', ('India', u'Haryana'), '2013-07-15')",1
"('policy', ('India', u'Andhra Pradesh'), '2013-08-19')",1
"('contaminated', ('India', u'Andhra Pradesh'), '2013-07-29')",1
"('served', ('India', u'Madhya Pradesh'), '2013-07-29')",1
"('navi', ('India', u'Maharashtra'), '2013-09-09')",1
"('admin', ('India', u'Bihar'), '2013-08-19')",1
"('total', ('India', u'Delhi'), '2013-08-12')",2
"('faith', ('India', u'Andhra Pradesh'), '2013-08-05')",1
"('group', ('India', u'Orissa'), '2013-07-29')",3
"('group', ('India', u'Bihar'), '2013-08-26')",1
"('anopheles', ('India', u'Delhi'), '2013-07-01')",1
"('generate', ('India', u'Kerala'), '2013-06-17')",1
"('loss', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('soon', ('India', u'Karnataka'), '2013-06-10')",1
"('improvement', ('India', u'Delhi'), '2013-07-15')",1
"('hygiene', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('cellphone', ('India', u'Orissa'), '2013-08-12')",1
"('house', ('India', u'Maharashtra'), '2013-09-09')",1
"('guntur', ('India', u'Gujarat'), '2013-06-24')",1
"('dockyard', ('India', u'Andhra Pradesh'), '2013-08-12')",1
"('engage', ('India', u'Delhi'), '2013-07-08')",1
"('annual', ('India', u'Maharashtra'), '2013-08-12')",1
"('outlook', ('India', u'Delhi'), '2013-07-15')",2
"('terminal', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('inciting', ('India', u'Gujarat'), '2013-07-29')",3
"('book', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('fill', ('India', u'Goa'), '2013-07-15')",1
"('victim', ('India', u'Maharashtra'), '2013-07-01')",1
"('anm', ('India', u'Jharkhand'), '2013-08-19')",1
"('banking', ('India', u'Uttar Pradesh'), '2013-08-05')",2
"('separate', ('India', u'Bihar'), '2013-09-02')",1
"('file', ('India', u'Goa'), '2013-09-02')",1
"('affected', ('India', u'Madhya Pradesh'), '2013-09-09')",1
"('lakhs', ('India', u'Karnataka'), '2013-09-09')",1
"('publish', ('India', u'Orissa'), '2013-07-29')",5
"('within', ('India', u'Delhi'), '2013-08-26')",2
"('publish', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('landslips', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('last', ('India', u'Madhya Pradesh'), '2013-08-19')",4
"('kill', ('India', u'Karnataka'), '2013-07-01')",1
"('research', ('India', u'Maharashtra'), '2013-02-11')",1
"('rahul', ('India', u'Gujarat'), '2013-09-02')",1
"('wonder', ('India', u'Assam'), '2013-09-02')",1
"('say', ('India', u'Delhi'), '2013-07-29')",1
"('recently', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('story', ('India', u'Maharashtra'), '2013-07-01')",1
"('state', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('center', ('India', u'Assam'), '2013-08-26')",1
"('heathrow', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('public', ('India', u'Punjab'), '2013-09-09')",2
"('retire', ('India', u'Karnataka'), '2013-08-19')",1
"('right', ('India', u'Karnataka'), '2013-07-22')",2
"('community', ('India', u'Delhi'), '2013-07-22')",1
"('ask', ('India', u'Kerala'), '2013-08-19')",1
"('vector', ('India', u'West Bengal'), '2013-01-21')",1
"('keregodu', ('India', u'Karnataka'), '2013-06-24')",1
"('photo', ('India', u'Orissa'), '2013-08-05')",1
"('tourism', ('India', u'Orissa'), '2013-09-02')",1
"('treatment', ('India', u'Madhya Pradesh'), '2013-08-26')",1
"('rain', ('India', u'Karnataka'), '2013-06-03')",1
"('still', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('catch', ('India', u'Karnataka'), '2013-06-17')",1
"('inciting', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('become', ('India', u'Punjab'), '2013-04-08')",1
"('crest', ('India', u'Chhattisgarh'), '2013-07-15')",2
"('dec', ('India', u'Delhi'), '2013-09-02')",1
"('dekh', ('India', u'Punjab'), '2013-01-21')",1
"('clean', ('India', u'Chandigarh'), '2013-07-29')",1
"('north', ('India', u'Delhi'), '2013-09-09')",1
"('medical', ('India', u'Maharashtra'), '2013-06-10')",1
"('close', ('India', 'Kerala'), '2013-05-13')",1
"('colony', ('India', u'Punjab'), '2013-06-17')",1
"('pick', ('India', u'Haryana'), '2013-05-06')",1
"('yesterday', ('India', u'Madhya Pradesh'), '2013-07-29')",1
"('delete', ('India', u'Goa'), '2013-06-24')",1
"('people', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('india', ('India', u'Delhi'), '2013-07-08')",1
"('jajpur', ('India', u'Orissa'), '2013-09-02')",1
"('bansal', ('India', u'Haryana'), '2013-05-06')",1
"('nation', ('India', u'Karnataka'), '2013-06-17')",2
"('reply', ('India', u'Bihar'), '2013-07-15')",1
"('obscene', ('India', u'Uttar Pradesh'), '2013-08-19')",1
"('obscene', ('India', u'Gujarat'), '2013-06-10')",1
"('component', ('India', u'Karnataka'), '2013-07-22')",1
"('force', ('India', u'Kerala'), '2013-05-13')",1
"('devi', ('India', u'Uttar Pradesh'), '2013-09-09')",1
"('password', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('wraith', ('India', u'Karnataka'), '2013-08-19')",1
"('spurt', ('India', u'Uttar Pradesh'), '2013-09-02')",1
"('execution', ('India', u'Maharashtra'), '2013-02-11')",1
"('rape', ('India', u'Karnataka'), '2013-06-17')",3
"('muslim', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('remorseful', ('India', u'Karnataka'), '2013-06-10')",1
"('cause', ('India', u'Goa'), '2013-04-01')",1
"('advanced', ('India', u'Rajasthan'), '2013-09-09')",1
"('new', ('India', u'Chhattisgarh'), '2013-07-15')",2
"('text', ('India', u'Kerala'), '2013-06-17')",2
"('khan', ('India', u'Andhra Pradesh'), '2013-07-29')",1
"('quite', ('India', u'Haryana'), '2013-07-15')",1
"('trial', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('breathe', ('India', u'Andhra Pradesh'), '2013-07-29')",1
"('behalf', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('chidambaram', ('India', u'Karnataka'), '2013-06-24')",1
"('decision', ('India', u'Bihar'), '2013-07-15')",1
"('bmc', ('India', u'Maharashtra'), '2013-08-12')",1
"('rescue', ('India', u'Karnataka'), '2013-06-10')",1
"('jaipur', ('India', u'Rajasthan'), '2013-04-22')",1
"('people', ('India', u'Punjab'), '2013-09-09')",4
"('advise', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('prevent', ('India', u'Orissa'), '2013-09-09')",1
"('life', ('India', u'Delhi'), '2013-08-26')",1
"('top', ('India', u'Kerala'), '2013-06-10')",1
"('corporation', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('infosys', ('India', u'Maharashtra'), '2013-08-12')",1
"('return', ('India', u'Uttar Pradesh'), '2013-07-15')",2
"('differently', ('India', u'Punjab'), '2013-09-09')",1
"('person', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('publish', ('India', u'Maharashtra'), '2013-07-15')",1
"('ply', ('India', u'Gujarat'), '2013-07-29')",1
"('please', ('India', u'Karnataka'), '2013-06-10')",1
"('dehydration', ('India', u'Orissa'), '2013-08-26')",1
"('lash', ('India', u'Jharkhand'), '2013-08-19')",1
"('take', ('India', u'Maharashtra'), '2013-06-17')",1
"('office', ('India', u'Maharashtra'), '2013-09-09')",1
"('espn', ('India', u'Bihar'), '2013-07-15')",1
"('breeding', ('India', u'Madhya Pradesh'), '2013-08-26')",2
"('actor', ('India', u'Karnataka'), '2013-06-17')",1
"('top', ('India', u'Delhi'), '2013-07-15')",1
"('inquiry', ('India', u'Goa'), '2013-07-29')",1
"('drop', ('India', u'Maharashtra'), '2013-07-22')",1
"('name', ('India', u'Maharashtra'), '2013-08-19')",1
"('class', ('India', u'Goa'), '2013-01-21')",1
"('fax', ('India', u'Karnataka'), '2013-06-24')",1
"('inject', ('India', u'Karnataka'), '2013-06-24')",1
"('student', ('India', u'Karnataka'), '2013-05-27')",1
"('lead', ('India', u'Andhra Pradesh'), '2013-08-05')",1
"('female', ('India', u'Maharashtra'), '2013-08-12')",1
"('student', ('India', u'Andhra Pradesh'), '2013-08-05')",1
"('fast', ('India', u'Delhi'), '2013-07-15')",1
"('massive', ('India', u'Uttar Pradesh'), '2013-09-02')",1
"('hand', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('murder', ('India', u'Andhra Pradesh'), '2013-08-12')",1
"('respiratory', ('India', u'Maharashtra'), '2013-02-11')",1
"('iceberg', ('India', u'Maharashtra'), '2013-04-15')",1
"('family', ('India', u'Gujarat'), '2013-08-26')",1
"('times', ('India', u'Madhya Pradesh'), '2013-09-09')",1
"('force', ('India', u'Haryana'), '2013-07-22')",1
"('gunman', ('India', u'Madhya Pradesh'), '2013-07-22')",1
"('community', ('India', u'Maharashtra'), '2013-09-09')",1
"('follow', ('India', u'Punjab'), '2013-07-22')",1
"('transparency', ('India', u'Karnataka'), '2013-08-12')",1
"('name', ('India', u'Karnataka'), '2013-04-22')",1
"('subtlety', ('India', u'Delhi'), '2013-09-09')",1
"('panaji', ('India', u'Goa'), '2013-07-15')",3
"('lobby', ('India', u'Karnataka'), '2013-06-10')",1
"('provide', ('India', u'Madhya Pradesh'), '2013-07-22')",1
"('date', ('India', u'Karnataka'), '2013-07-15')",1
"('kaura', ('India', u'Punjab'), '2013-07-22')",1
"('rumor', ('India', u'Himachal Pradesh'), '2013-08-05')",1
"('reason', ('India', u'Uttar Pradesh'), '2013-09-09')",1
"('music', ('India', u'Orissa'), '2013-08-26')",1
"('pain', ('India', u'Madhya Pradesh'), '2013-08-26')",1
"('kilometer', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('laboratory', ('India', u'Maharashtra'), '2013-07-01')",1
"('specific', ('India', u'Delhi'), '2013-07-15')",1
"('dravid', ('India', u'Karnataka'), '2013-07-01')",1
"('reissuance', ('India', u'Andhra Pradesh'), '2013-08-12')",1
"('require', ('India', u'Gujarat'), '2013-07-29')",3
"('joy', ('India', u'Karnataka'), '2013-08-12')",1
"('award', ('India', u'Haryana'), '2013-07-22')",1
"('food', ('India', u'Goa'), '2013-05-27')",1
"('maintain', ('India', u'Punjab'), '2013-09-09')",2
"('slum', ('India', u'Maharashtra'), '2013-09-02')",1
"('confirmation', ('India', u'Madhya Pradesh'), '2013-09-02')",1
"('hatred', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('various', ('India', u'Assam'), '2013-09-02')",1
"('endangerment', ('India', u'Andhra Pradesh'), '2013-08-19')",1
"('team', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('rarely', ('India', u'Karnataka'), '2013-04-22')",1
"('inflation', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('advisory', ('India', u'Haryana'), '2013-09-09')",1
"('much', ('India', u'Punjab'), '2013-09-09')",3
"('stagnate', ('India', u'Delhi'), '2013-09-02')",1
